date,hour,text
2/10/2021,18:24:28,"Cyber law will disconnect Myanmar with the world. According to the law, we can't use social media not even google.… https://t.co/nsp51DkdFA"
2/10/2021,18:24:29,"@MarkRuffalo @POTUS @JoeBiden MARK RUFFALO IS A TRUE AMERICAN🇺🇸 &amp;
EARTH 🌎 ANGEL https://t.co/uTH0FshAzh"
2/10/2021,18:24:29,"@kympossiblyfab It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!!!! https://t.co/zXEb9e8LW0"
2/10/2021,18:24:30,"""The Biden administration inherits a catastrophe that uniquely bedevils the US among high-income countries. US traf… https://t.co/z9BJQaaYom"
2/10/2021,18:24:30,"Hello .@CNNPolitics, DT is the former President. If you keep saying President that means .@JoeBiden.  Please respec… https://t.co/XBnv4df4Fs"
2/10/2021,18:24:31,"@HillaryClinton @pocantico98 Exactly. If Q Senators convict, they are self implicating. Most if not all, ignored
-… https://t.co/Ki8PNUroOG"
2/10/2021,18:24:32,Rudy Giuliani's Twitter Following Drops by Tens of Thousands After Joe Biden Inauguration https://t.co/FLWFK47saB
2/10/2021,18:24:33,@ejmalrai @MaxBlumenthal @JoeBiden @FRANCE24 Stormy Daniels knew where Trump's skeletons are and was paid to keep q… https://t.co/HRQYDLphZV
2/10/2021,18:24:34,"@benigma2017 @JehaneDeux @Playerinthgame @JoeBiden Those reopening, never learn their lesson. That means you too, O… https://t.co/tL2Q4yNDSk"
2/10/2021,18:24:34,"@AOC #JoeBiden Great Job destroys America again, we are already worse than any communist country, without work, wit… https://t.co/EsR3rgr4vP"
2/10/2021,18:24:36,Unbelievable ...
2/10/2021,18:24:36,"@KatieJohnson214 It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!!!! https://t.co/zXEb9e8LW0"
2/10/2021,18:24:37,@brithume Parents this is a giant F you to your children and their futures their development and their mental healt… https://t.co/xPadbrwMwa
2/10/2021,18:24:38,@VP @YohannesAbraham @UNReliefChief @UN @JoelOsteen @JoeBiden @AmbRice46 @YohannesAbraham @VP @UN @hrw… https://t.co/fFkFlNJWLo
2/10/2021,18:24:38,"@POTUS @JoeBiden Myanmar military is about to enact new cyber law to control the people's online usage. Basically,… https://t.co/oSRFFmxwcG"
2/10/2021,18:24:38,@FireRokita @ProudSocialist @Harryslaststand @JoeBiden @TheDemocrats He is the definition of a journalist in a free… https://t.co/LR4fCeDanV
2/10/2021,18:24:40,@RepJimBanks @EliseStefanik @RepStefanik China Joe Biden
2/10/2021,18:24:41,@ProudSocialist @JoeBiden @TheDemocrats Biden's foreign policy initiatives will make him a star at Davos conference… https://t.co/4hVRkWkiIP
2/10/2021,18:24:42,"#SOS
The Myanmar military is now trying to control the Internet system and impose news blackout like the mainland C… https://t.co/0Nhu5qpVyT"
2/10/2021,18:24:42,Trump-Appointed Judge Extends Suspension of Joe Biden’s Illegal 100-Day Deportation Freeze https://t.co/cCwZs2I7En
2/10/2021,18:24:42,"He has brought us together. Brought the economy to all time highs,  unemployment at an all time low as well.Preside… https://t.co/P6uRZ0pZPk"
2/10/2021,18:24:43,The law enforcement action taken on TPLF junta group was mark a new chapter in the lives of our people Ethiopia.… https://t.co/viJdNUgWgz
2/10/2021,18:24:44,"@kirkacevedo It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!!!! https://t.co/zXEb9e8LW0"
2/10/2021,18:24:44,"@POTUS @JoeBiden Myanmar military is about to enact new cyber law to control the people's online usage. Basically,… https://t.co/Tuo2eFRG7R"
2/10/2021,18:24:45,@ProudSocialist @JoeBiden @TheDemocrats yer a putin lover arent ya - why do people keep quoting you
2/10/2021,18:24:46,@JayLouis @DGchu @JonHait @ProudSocialist @NigelBoxing @JoeBiden @TheDemocrats And in the meantime you parrot the T… https://t.co/SbbRLIw7Sd
2/10/2021,18:24:47,what is joe biden’s plan to deplatform maddie ziegler
2/10/2021,18:24:47,@ProudSocialist @JoeBiden @TheDemocrats So you agree that the GOP is AUTHORITARIAN - ok - well noted!!
2/10/2021,18:24:48,After 2 weeks in office @JoeBiden has a better approval rating than Trump ever did. American people love what he’s… https://t.co/M1AJuuuvNT
2/10/2021,18:24:48,"Oh, really !!??!!  The LUCIFER Leftists/ DEMONcrats don't give a damn &amp; will literally do anything to destroy AMERI… https://t.co/f3kb7AMh1w"
2/10/2021,18:24:48,Y'all need to do something bout these damn gas prices @JoeBiden @POTUS
2/10/2021,18:24:48,@mtgreenee @JoeBiden So what you are saying is you are tired of having your kids at home and need babysitting servi… https://t.co/nlPS31THvg
2/10/2021,18:24:49,"@SenSanders #JoeBiden Great Job destroys America again, we are already worse than any communist country, without wo… https://t.co/6qfpwV6Gai"
2/10/2021,18:24:49,"Shame! Schools should have to disclose any affiliation, but especially a religious one.  @POTUS @JoeBiden not soft,… https://t.co/AK7tDVusns"
2/10/2021,18:24:49,"@POTUS @JoeBiden The Myanmar military is now trying to control the Internet system like mainland China, and the Chi… https://t.co/6BQ0xWbLAN"
2/10/2021,18:24:49,"No we're not screwed, we have to fight Biden's commie agenda. Never give up... Have you seen the video Absolute Pro… https://t.co/CZjLwDbu9a"
2/10/2021,18:24:50,@mtgreenee @JoeBiden After the pipeline is completed all the people will have jobs after the work is completed
2/10/2021,18:24:50,"@ScottforFlorida @JoeBiden Your boss lick China boots, so his daughter gets her patents and lost the trade war. Chi… https://t.co/m2HKbw8brI"
2/10/2021,18:24:50,This will be a test for Biden. Let's forget that Biden was VP when that administration stayed silent while proteste… https://t.co/rOYyJAiSUB
2/10/2021,18:24:51,"#TigrayGenocide 
17 youth were shot and 7 were killed by Ethiopian and Eritrean forces in the city of Wukro in east… https://t.co/VwMQ4RuBIg"
2/10/2021,18:24:52,My guns are at Epstein’s Island @SpeakerPelosi @TeamPelosi @JoeBiden @POTUS @HillaryClinton should I meet you guys there?
2/10/2021,18:24:52,"@Collins1971Russ Climate Change is a big scam. Unlike Joe Biden, Kamala Harris, Greta from Sweden, and the Congress… https://t.co/HYOpCa9Z00"
2/10/2021,18:24:53,"@JoeBiden Adult dependents should be  getting  $3,200"
2/10/2021,18:24:53,"@pattidomm CNBC: Inflation likely increased slightly in January, bolstered by rising gas prices.

Funny how they fo… https://t.co/pY9tnMwXuP"
2/10/2021,18:24:54,"@POTUS @JoeBiden You friggin idiot. So while you kill jobs you say this crap. Dictator Biden , Americans won’t put… https://t.co/K04pCkyNwI"
2/10/2021,18:25:00,"Under Joe Biden's reign, we will witness a massive increase of illegal, Jewish-only colonies on stolen Palestinian land."
2/10/2021,18:25:00,It is looking more and more like President @JoeBiden and his far-left allies are about to ram through a $2 trillion… https://t.co/JCT0NNG11Z
2/10/2021,18:25:00,"@Jim_Jordan IF Joe Biden really got that many votes, why would they be worried about Trump running again. They had… https://t.co/bzZi2UZlTN"
2/10/2021,18:25:00,"@POTUS @JoeBiden 00:01:25 - Vitamin D is not only a vitamin, it is also a hormone that affects gene transcription.… https://t.co/SRP3UVGEi5"
2/10/2021,18:25:00,@PeterDaszak @JoeBiden It seems that the WHO feels the need to be accomodating to China and not look too closely or antagonize them.
2/10/2021,18:25:01,"FYI: In less than a month, @JoeBiden and #Dems have succeeded in making DC into a state. 

A police state."
2/10/2021,18:25:02,"@HeyKojiro @POTUS @JoeBiden If you're disabled, why don't you qualify for disability?"
2/10/2021,18:25:02,@TheNewGOPs @Msbeervendor @BlueATLGeorgia @mtgreenee @JoeBiden And how did they die? How about you look at the fact… https://t.co/U9hBcfNlZX
2/10/2021,18:25:02,"@JoeBiden the American project is about checks and balances, yet there is no checks and balances for Freedom of Spe… https://t.co/pZ2Y4I0OR7"
2/10/2021,18:25:03,"Election have consequences! 
Thanks to #QuidProJoe @JoeBiden the prices skyrocket!!!"
2/10/2021,18:25:03,"They will do it like North Korea. They will shut down every human rights.
I want to call out who can help us this m… https://t.co/lC2rmLvlMD"
2/10/2021,18:25:04,"@BradBeauregardJ It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!!!! https://t.co/zXEb9e8LW0"
2/10/2021,18:25:04,@GloriaBorger the President is Joe Biden
2/10/2021,18:25:05,"TPLF bribed prominent foreign politicians, journalists and diplomats to pressure the Ethiopian government!… https://t.co/YjJjIKTUSy"
2/10/2021,18:25:05,"Democrats SCREAMED for 4 years Trump stole the 2016 Election. 
They cheered on BLM burning down cities, police offi… https://t.co/hYW8Yp4zSC"
2/10/2021,18:25:07,@krystna1206 What is that? Joe Biden? No thx
2/10/2021,18:25:07,"@POTUS @JoeBiden Myanmar military is about to enact new cyber law to control the people's online usage. Basically,… https://t.co/vhSZVGrjoH"
2/10/2021,18:25:08,I wondered about that and if those calls would have consequences now?
2/10/2021,18:25:09,"Georgia prosecutor opens criminal investigation into ""attempts to influence"" outcome of 2020 election; letter doesn… https://t.co/YyWfbYAVPL"
2/10/2021,18:25:09,I would really like to know if he voted for Joe.
2/10/2021,18:25:09,"@RexMurphy47 Come out of your bunker JoeBiden, I mean @JustinTrudeau and get back in the house where you belong you… https://t.co/10hMOo96nC"
2/10/2021,18:25:09,@KelemenCari Failing that we need to sign these we need to cast off an oppressive government has afforded us that r… https://t.co/BqTVzPg6BY
2/10/2021,18:25:11,"""He wants to come to America’s Heartland. We’re tickled pink that he has chosen Milwaukee and we’re excited to have… https://t.co/scSYVgKVB1"
2/10/2021,18:25:12,@POTUS this is dangerous Joe. Why are you endorsing this? There can be no good reason!
2/10/2021,18:25:13,"@DeanObeidallah It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!!!! https://t.co/zXEb9e8LW0"
2/10/2021,18:25:14,TPLF is a group of terrorists. #TPLFisTheCause  #DrAbiyisCleaningTheTPLFmess @SecBlinken  @JoeBiden @UNHumanRights… https://t.co/f2Z8apZf1N
2/10/2021,18:25:16,"@POTUS @JoeBiden Myanmar military is about to enact new cyber law to control the people's online usage. Basically,… https://t.co/muu1FmnK5O"
2/10/2021,18:25:16,Ian Callum and Peter Brock will collaborate on an electric C2 Corvette. Should them also offer to convert President… https://t.co/RPsHzR3M8g
2/10/2021,18:25:17,Cancelling KXL is the ultimate message of virtue-signal that if dumbass private-sector union leaders don't recogniz… https://t.co/3NN1v2jfJL
2/10/2021,18:25:17,"You want young people to buy homes, get married, start families, start businesses, build wealth? Start by freeing t… https://t.co/HuSSNe8wMF"
2/10/2021,18:25:20,"I agree 100% Biden wasn't elected by the people he was installed by the Left &amp; put in by stealing the election
Trum… https://t.co/Yz4JZVmdS0"
2/10/2021,18:25:21,What a load of shit
2/10/2021,18:25:25,@mtgreenee @JoeBiden You are a sick minded person. Why dont you just SHUT THE FμCK UP....RACIST PIECE OF SH¡
2/10/2021,18:25:25,@mtgreenee @JoeBiden What you and your other Republicans along with that thing you called a president planned and d… https://t.co/ZX6kD634cW
2/10/2021,18:25:25,@Upstate_Life @ProudSocialist @JoeBiden @TheDemocrats You were projecting that I was on drugs when obviously you we… https://t.co/lpjY5wR0uJ
2/10/2021,18:25:27,"@POTUS @JoeBiden How about...... Just STOP THE BS

And 

LET EVERYONE GO BACK TO WORK!

And

STOP DESTROYING JOBS!"
2/10/2021,18:25:28,"“You go 10 kilometers (6 miles) from the city and it’s a complete disaster,” with no food, Vinoles said.… https://t.co/Ie4uK9C8p7"
2/10/2021,18:25:29,👿👿I HOPE YOU ARE PROUD OF YOURSELF NOW👿👿 YOU ARE A FOOL👿👿ENJOY JOE'S AMERICA👿👿👿👿👿
2/10/2021,18:25:30,@NatWittee @YiSiping @ProudSocialist @JoeBiden @TheDemocrats Who is Assange a traitor to?
2/10/2021,18:25:31,"@djrothkopf @JoeBiden There are moments especially when something is in a condition of doubt, that it is better not… https://t.co/03gfU8aAlu"
2/10/2021,18:25:31,elon musk don't you have a few hundred thousand people you want to bring over to america joe don't know biden is cr… https://t.co/Hw1b3yRLUP
2/10/2021,18:25:32,"""To succeed in Asia, President-elect Joe Biden will need an administration that whines less, competes more, and lev… https://t.co/5gUoDqfa2n"
2/10/2021,18:25:32,BATTLING CLIMATE CHANGE BY DELETING CHEAP ENERGY? Same idea as virgin-toss to stop volcanic eruption or doing a rai… https://t.co/Q7XO7qDehl
2/10/2021,18:25:33,"@Texasblue1 @mtgreenee @JoeBiden GTFO with your ""recovery rate."" Almost 500,000 Americans have died, including chil… https://t.co/XVlVcteQDT"
2/10/2021,18:25:33,"Law enforcement is the responsibility of any government. Thus, PM Abiy’s government has done the same operation as… https://t.co/LnQG7zQVJV"
2/10/2021,18:25:33,Joe Biden Phone Call On Hunter’s Laptop Links Him To Family Business Dealings via @nationalfile https://t.co/kpisttyIUv
2/10/2021,18:25:35,"#America is short changed when it comes to us, from our own government. But, @JoeBiden sure gives #China their money's worth doesn't he?"
2/10/2021,18:25:35,@propornot @JoeBiden Really??? No protections for whistleblowers? This is extremely unamerican.
2/10/2021,18:25:36,"@POTUS @JoeBiden  please call @GovernorKayIvey and demand she gives clemency to Willie B. Smith, due to be executed Thursday evening!"
2/10/2021,18:25:36,@POTUS @JoeBiden The Myanmar military is now trying to control the Internet system and impose news blackout like th… https://t.co/bCN2U4Obov
2/10/2021,18:25:37,@GloryofForthe @Cyril_Ebeh @renoomokri @UcheUcheif @JoeBiden our human right still stand regardless of our sexualit… https://t.co/pQqnUBYP7Y
2/10/2021,18:25:37,@OnlyJball @RepHartzler @GOPLeader Some clean up! Since the election we’ve had VARIANTS of covid19 &amp; MORE variants… https://t.co/X5oIhA2Mob
2/10/2021,18:25:38,@ProudSocialist @JoeBiden @TheDemocrats Doesn't bode well for #RealityWinner getting an early release either
2/10/2021,18:25:39,"@POTUS MARK RUFFALO IS A TRUE AMERICAN🇺🇸
&amp;
EARTH 🌎 ANGEL 
https://t.co/Ire01fHpTe"
2/10/2021,18:25:41,Can we have our tax dollars back then?
2/10/2021,18:25:41,The TPLF's policies have thrown Ethiopian politics and economy into disarray. #TPLFisTheCause… https://t.co/06mVgyu2mI
2/10/2021,18:25:41,"2
This is how the ENDF harassing the ppl. 
We need Action!
@UKUN_NewYork @EstoniaUN @BelgiumUN @GermanyUN… https://t.co/xVonFT872K"
2/10/2021,18:25:43,@curtisatlaw @JoeBiden Unbelievable
2/10/2021,18:25:45,"@ProudSocialist @JoeBiden @TheDemocrats Hacking in, stealing and posting or selling classified information is calle… https://t.co/UMAAQid6ER"
2/10/2021,18:25:45,@BayAreaGooner88 @KhrisTheMule @john32300323 @koshnick_colby @andrewdifalco13 @ShamsCharania… https://t.co/pP0IIGY8dR
2/10/2021,18:25:46,"@ScottforFlorida @JoeBiden Common man, the elected representatives are supposed to serve the interests of the ones, who elected them."
2/10/2021,18:25:46,@BernieSanders' Pro-War Advisor @mattduss Joins @JoeBiden Administration @ABlinken with @MaxBlumenthal… https://t.co/DKrTXV7TYW
2/10/2021,18:25:47,This is good news! ❤️
2/10/2021,18:25:47,"@mtgreenee @JoeBiden Dont you ever listen to intelligent people maj,? he said within his first 100 days, so far und… https://t.co/jXzs9N1ewE"
2/10/2021,18:25:48,"@JoeBiden you out there real active for somebody who owe me about 51,400 right now #studentloans #StimulusChecks"
2/10/2021,18:25:50,"Read his EO's, look like copies of some old obama shit!!"
2/10/2021,18:25:50,"@VP #JoeBiden Great Job destroys America again, we are already worse than any communist country, without work, with… https://t.co/T1WdLLdPyb"
2/10/2021,18:25:51,"@chicagosmayor @MaryMitchellCST @CTULocal1 Now that Joe Bidens REAL interests is served maybe, just maybe, Joe Bide… https://t.co/TYxU8WdpwZ"
2/10/2021,18:25:52,@POTUS @JoeBiden Whatshappeninginmyanmar https://t.co/yaME24CBtW
2/10/2021,18:25:52,@Jetslover30 @mtgreenee @JoeBiden Wake up Karen. https://t.co/CTWzH3G9tO
2/10/2021,18:25:53,TPLF is a group of terrorists. #TPLFisTheCause  #DrAbiyisCleaningTheTPLFmess @SecBlinken  @JoeBiden @UNHumanRights… https://t.co/yqY7fZ6PTi
2/10/2021,18:25:53,"Good morning to everyone except @JoeBiden who owes me $2,000"
2/10/2021,18:25:53,Who didn't see this coming
2/10/2021,18:25:54,It’s gonna be a long four years
2/10/2021,18:25:56,We support the Ethiopian government's law enforcement operation on TPLF! #TPLFisTheCause… https://t.co/utk2jYNLSZ
2/10/2021,18:25:56,Thank President @JoeBiden for Acting on Climate-- and Ask Him to Do More! #ActOnClimate #TimeToAct https://t.co/euVb4tjcxm
2/10/2021,18:25:56,@joefu82 @deadliquorstore @moraJESUSplease @MLeeBaxter1 @ChrisDJackson @POTUS @JoeBiden What do you do to protect a… https://t.co/n8EammYl40
2/10/2021,18:25:57,"@nospaces2014 @NancyMace It is clear that you voted a blatant racist into office, watch the tapes for your self!!!!… https://t.co/wEFDiyYVqH"
2/10/2021,18:25:58,@mtgreenee @JoeBiden Are you under the impression that no kids in America are back in school? You’d be wrong. We’ve… https://t.co/jC0x2K2tFz
2/10/2021,18:25:58,"@RhetoricalHype @David18054465 @DavidLammy @JoeBiden Oh god.. a Bernie fan. [sigh]

The hypocrite that helped Trump… https://t.co/NmVqoDJyWV"
2/10/2021,18:25:59,"@ProudSocialist @JoeBiden @TheDemocrats ""Journalist"" doing ALOT of heavy lifting in this tweet. Which ASSange is NOT!!"
2/10/2021,18:25:59,"So things being wholesome and clean are bad now? You would rather have music about murder, sex, rape, destructionan… https://t.co/mA5OadMpVv"
2/10/2021,18:26:00,Joe Biden is already showing America what a great President Donald Trump was.
2/10/2021,18:26:00,@thebradfordfile And shining light on democratic bullshit. https://t.co/yozBExlTEO
2/10/2021,18:26:01,"Biden will instigate nuclear war, and they said it would be Trump. How wrong they were. https://t.co/yQgaWm3O9e"
2/10/2021,18:26:01,@PeterDaszak @JoeBiden Trust the guys who are flooding this post with anti US propaganda and who precariously const… https://t.co/1wyhYZTdUY
2/10/2021,18:26:01,"@SkyNews Oh don’t worry Huawei Old China Joe Biden will soon sort that out for you, he’s already got Hunter Biden o… https://t.co/U5Ps4ghQmc"
2/10/2021,18:26:02,My advise is for EVERY PARENT to make sure your child does not have #TikTok on their phones!!!!  #PureEvil
2/10/2021,18:26:02,"Gas is $2.41 a gallon in Tucson.
FUCK YOU JOE BIDEN!
I don't care about Black Lives Matter, I don't give a shit abo… https://t.co/7gb8Y3jlw3"
2/10/2021,18:26:02,Please include #s3599 in the Covid relief bill
2/10/2021,18:26:02,"BUT, like immediately after we got enough to pay for our wedding Joe Biden said he was going to give us $2000 + I e… https://t.co/KazibMBaEk"
2/10/2021,18:26:03,@RichardGrenell @JoeBiden You’re ill mate. Get some help.
2/10/2021,18:26:03,@JoeBiden @POTUS @KamalaHarris @VP antifa is not a thought. Hey Harris you last summer told blm to continue rioting… https://t.co/c1ItJZ0oGT
2/10/2021,18:26:03,"Joe Biden won't open schools because Covid, but he's willing to let illegals come flooding back into this country.… https://t.co/6xuh5uiEmB"
2/10/2021,18:26:03,"Maybe just a bit less authoritarian, but still very problematic. Free Assange, Free Snowden, Free Manning!"
2/10/2021,18:26:04,@RapporteurUn @YangheeLeeSKKU @antonioguterres @JoeBiden @ICJ_org  China always supports Military all the time from… https://t.co/1pAyV2lopq
2/10/2021,18:26:04,"Strong #leftwing bias with @axios and #aleximccammond

@BreitbartNews 
@newsmax 
@ranewsnetwork 
@RealAmVoice 
@oann"
2/10/2021,18:26:04,@MeidasmightyG @Phillip2020Vote @POTUS @JoeBiden Search under legislation. Crickets. Nothing's been done it's been all Eos
2/10/2021,18:26:05,@Sandra13695491 @JoeBiden Now the 1st and 2nd stimulus gone just $1400 but get a food truck you get a grant
2/10/2021,18:26:05,Sleepy Joe does what Obama tells him to.
2/10/2021,18:26:05,"Open SmartNews and read ""Georgia prosecutors launch criminal probe of Trump’s efforts to overturn election"" here:… https://t.co/RxlZ9CJ2Lw"
2/10/2021,18:26:06,Republicans don’t believe there’s a virus. Republicans don’t care if their constituents get the virus or if they di… https://t.co/mcpzK1Bzhc
2/10/2021,18:26:07,@ProudSocialist @JoeBiden @TheDemocrats He conspired to steal government documents - and then splayed them all over… https://t.co/udaSjcbsPX
2/10/2021,18:26:07,@mtgreenee @JoeBiden Oh the horror! How dare Dems want to open schools safely!Your job is to find solutions not b!t… https://t.co/TSwUw41Zy7
2/10/2021,18:26:08,@cakes_lane @therecount @POTUS @JoeBiden @VP Thanks Boris. Now go bot yourself in the translator app.
2/10/2021,18:26:09,@flakyfarseer @FireRokita @ProudSocialist @Harryslaststand @JoeBiden @TheDemocrats Until he starting using the info for shady financial gain
2/10/2021,18:26:10,"@POTUS @JoeBiden Sanction Wechat, Huawei, and all Chinese entities.  They are increasingly aggressive in violating human rights."
2/10/2021,18:26:13,"According to Joe Biden, now that he’s in office, the U.S. is “back.” But back from where exactly? writes Rondi Adam… https://t.co/47tVVHwg5A"
2/10/2021,18:26:13,@nypost Looks like a @JoeBiden voter
2/10/2021,18:26:14,"@POTUS @JoeBiden The Myanmar military now making Cyber Law to arrest the citizens.
We need support from the world w… https://t.co/tKegHZMs5s"
2/10/2021,18:26:15,@POTUS @JoeBiden 00:08:56 - Why the protective effect of vitamin D for respiratory infections is likely not due to… https://t.co/JHCjF15BJV
2/10/2021,18:26:17,"@SpeakerPelosi #JoeBiden Great Job destroys America again, we are already worse than any communist country, without… https://t.co/KKaKr15HFi"
2/10/2021,18:26:19,"Joe Biden and his puppetmasters are a cancer, and America First is the cure!"
2/10/2021,18:26:19,@mtgreenee @JoeBiden Do you not know the definition of 'cruel and unusual punishment'? Its not keeping kids home du… https://t.co/zWWAbyEXIj
2/10/2021,18:26:21,@mehdirhasan @POTUS @JoeBiden @VP Something MUST be done about the lies and propaganda being disseminated by FOX..… https://t.co/uTWrARmG97
2/10/2021,18:26:22,"@narendramodi @POTUS @JoeBiden You have to be openminded enough to accept freedom of speech, whether it be a popsta… https://t.co/v07BZAF2t9"
2/10/2021,18:26:22,"Well well well... I’d be drunk AF too if I had voted for @joebiden 😂
#Biden #BidenCheated #BidenCorruption #biden"
2/10/2021,18:26:23,@CoreyKnowsFacts @dmburrows @mtgreenee @JoeBiden He’s undoing anything Trump did. Putting everything back how Obama… https://t.co/X0uEZbsejN
2/10/2021,18:26:23,@FSUAlex_ Consider that Joe Biden existed before last year.
2/10/2021,18:26:24,"@ProudSocialist @JoeBiden @TheDemocrats Assange is the creator of, as even Mike Pompeo once said, a ""non-state host… https://t.co/qFqnrhZgxE"
2/10/2021,18:26:25,"@mtgreenee @JoeBiden You find education itself to be cruel and unusual punishment no matter how it's given.

Eat it… https://t.co/2JjN5rLMRl"
2/10/2021,18:26:27,@snooze06155136 @propornot @JoeBiden Prosecute a free press??? Wow.
2/10/2021,18:26:27,"TPLF then waged war on the Northern Command of the ENDF on Nov. 3, 2020.  #TPLFTerrorism #TPLFisTheCause… https://t.co/gcIFvXziQX"
2/10/2021,18:26:27,@ProudSocialist @JoeBiden @TheDemocrats OMG they are so much worse - Worse every single day
2/10/2021,18:26:27,TPLF imprisoned ethnic Amhara in dark prison for raising the question of identity. #TPLFisTheCause… https://t.co/84jHzz6GpQ
2/10/2021,18:26:28,@MarkWarner @timkaine @RepElaineLuria   @CassyWearsHeels   Enough is ENOUGH!!  How can you call yourselves American… https://t.co/jMqw0hCeiY
2/10/2021,18:26:28,"Yes! Backdate it to be retroactive March 2020!
Not getting what we paid for that's for sure!"
2/10/2021,18:26:30,"@PoppyHarlowCNN honey, could you guys stop referring to Trump as President. He is former president. It gets confusi… https://t.co/HcBSr4qH5J"
2/10/2021,18:26:31,"@mtgreenee @JoeBiden ""Big labor boss money"" LMAO you just keep up the boogeyman nonsense this is hilarious."
2/10/2021,18:26:31,"@POTUS president of United States of America Joe Biden,the doctors specializing in virus, need to kept in labs, che… https://t.co/8B7sDFCkJq"
2/10/2021,18:26:33,"I wish I could say when someone they care about dies or they die themselves, but that's the goal for these old, def… https://t.co/HTG3w7J05k"
2/10/2021,18:26:36,@lordpeterzluv @aare_si @SaharaReporters @JoeBiden I guess u were just born to be a fool
2/10/2021,18:26:37,@POTUS @JoeBiden Help us plz🙏
2/10/2021,18:26:38,"China Shame on You 
#We_Need_Help_Of_You 
#Save_Myanmar
#We_Want_Our_Leaders_Back… https://t.co/LU887dSZ49"
2/10/2021,18:26:39,@RobAnderson2018 Joe Biden. Ultimately I wouldn’t mind a chance to have a talk with him just to say PUSH THE GODAMN… https://t.co/AjnkB84ELy
2/10/2021,18:26:45,@POTUS @JoeBiden 00:10:16 - Vitamin D levels are lower in those with higher BMI and renal disease.… https://t.co/oDaRP8z1eK
2/10/2021,18:26:46,@johanstrauss91 @PeterDaszak @JoeBiden It seems very reasonable to question the reliability of the Chinese lab testimony.
2/10/2021,18:26:46,@CorkySwift2 @JoeBiden The Waltons had no diversity!
2/10/2021,18:26:46,@POTUS Biden should be impeached immediately. The dark period we are going through is not the results of the pandem… https://t.co/PyN4CpA6Yh
2/10/2021,18:26:47,"Which journalists can be proven to be reputable, pray tell? 

""If clearer evidence emerges from reputable sources l… https://t.co/deg5DnzQdp"
2/10/2021,18:26:47,@SoPlainlyJane @hannmontan_ @mtgreenee @JoeBiden Doubt maj could even spell logic
2/10/2021,18:26:47,@NBCLA A @JoeBiden signature fake drive in rally edition @Jeep
2/10/2021,18:26:47,If Dems succeed in tying #Trump to the insurrection-thru his instigation from before the election to insurrection d… https://t.co/Ids8awNZZ2
2/10/2021,18:26:48,"@MEGAMANTROTSKY @DGchu @JonHait @ProudSocialist @NigelBoxing @JoeBiden @TheDemocrats What is the ""Trump prosecution… https://t.co/0Xx33zSrcC"
2/10/2021,18:26:49,This 👇🏻
2/10/2021,18:26:50,"@PALaborIndustry @JoeBiden @POTUS @VP @GovernorTomWolf @SpeakerPelosi @SenSchumer @6abc @tamronhall @CBSPhilly 
PLE… https://t.co/tOPWHL0gzK"
2/10/2021,18:26:51,"Biden's 100-day moratorium on NOT deporting criminal-illegal aliens is usurping US federal law, which is an impeach… https://t.co/nC4Lvw3VA0"
2/10/2021,18:26:51,"hey joe I met you
and this is crazy
but here's my number
so call me maybe"
2/10/2021,18:26:52,TikTok is toxic already and just got more so. #ChinaJoeBiden strikes again.
2/10/2021,18:26:53,@ProudSocialist @JoeBiden @TheDemocrats Journalist that went bad. Bought.
2/10/2021,18:26:53,"@GregAbbott_TX I'm trying to tell you sir....... Legal Marijuana Is More Popular Than Joe Biden, $15 Minimum Wage O… https://t.co/B2prHInqWF"
2/10/2021,18:26:55,@ProudSocialist @JoeBiden @TheDemocrats Can you point us to the numerous articles he’s written and published? Wikil… https://t.co/ogKiEEs5F6
2/10/2021,18:26:55,WELCOME TO JOE BIDEN’S AMERICA
2/10/2021,18:26:57,@mtgreenee @JoeBiden President Joe Biden to you BITCH https://t.co/wOuDAlPhOI
2/10/2021,18:26:58,"@VP #JoeBiden Great Job destroys America again, we are already worse than any communist country, without work, with… https://t.co/p3CnyN5RvO"
2/10/2021,18:26:57,"@WalshFreedom Joe Biden is being a President . . . not, as don the con would say, ""being presidential.""  That's a B… https://t.co/2ZPTuJBbjF"
2/10/2021,18:26:59,Joe Biden is a Communist. impeach that SOB.
2/10/2021,18:26:59,@mtgreenee @JoeBiden Yes!! Joe Biden is a LEADER and WE STAND WITH HIM AND SUPPORT HIM!!! BIDEN BIDEN BIDEN!!!!!!
2/10/2021,18:27:00,TPLF gangs killed Ethiopian north command defence Force. #TPLFisTheCause  #DrAbiyisCleaningTheTPLFmess @SecBlinken… https://t.co/aj7TuSTiQy
2/10/2021,18:27:00,Joe Biden is worse than Hitler
2/10/2021,18:27:00,@MuluBK @BerhanuTsegaye @SecBlinken @JoeBiden @UNHumanRights @EUinEthiopia @KarenBassTweets @KamalaHarris @UN… https://t.co/YYKUgePeHX
2/10/2021,18:27:01,@mj_sommers U &amp; what u represent have no place in 21st century. All progress fossil fuel brought in 1st 150 yrs wil… https://t.co/XXsVOBB1EO
